"GEO_ID","NAME","B19013_001E","B19013_001M",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2023 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2023 inflation-adjusted dollars)",
"1400000US37035010600","Census Tract 106; Catawba County; North Carolina","51718","14763",
"1400000US37035010700","Census Tract 107; Catawba County; North Carolina","41680","4666",
"1400000US37035010900","Census Tract 109; Catawba County; North Carolina","26625","6999",
"1400000US37035011000","Census Tract 110; Catawba County; North Carolina","46250","13196",
"1400000US37035011101","Census Tract 111.01; Catawba County; North Carolina","55560","9815",
"1400000US37035011102","Census Tract 111.02; Catawba County; North Carolina","71486","9758",
"1400000US37035011200","Census Tract 112; Catawba County; North Carolina","66830","5096",
"1400000US37035011300","Census Tract 113; Catawba County; North Carolina","49808","7387",
"1400000US37035011401","Census Tract 114.01; Catawba County; North Carolina","48699","12330",
"1400000US37035011402","Census Tract 114.02; Catawba County; North Carolina","60625","13277",
"1400000US37035011501","Census Tract 115.01; Catawba County; North Carolina","70074","13712",
"1400000US37035011503","Census Tract 115.03; Catawba County; North Carolina","103204","6069",
"1400000US37035011505","Census Tract 115.05; Catawba County; North Carolina","97276","27148",
"1400000US37035011506","Census Tract 115.06; Catawba County; North Carolina","97545","28112",
"1400000US37035011601","Census Tract 116.01; Catawba County; North Carolina","73229","16306",
"1400000US37035011602","Census Tract 116.02; Catawba County; North Carolina","71211","11143",
"1400000US37035011701","Census Tract 117.01; Catawba County; North Carolina","72004","8970",
"1400000US37035011702","Census Tract 117.02; Catawba County; North Carolina","82331","10196",
"1400000US37035011801","Census Tract 118.01; Catawba County; North Carolina","78269","27331",
"1400000US37035011802","Census Tract 118.02; Catawba County; North Carolina","55230","10394",
"1400000US37037020103","Census Tract 201.03; Chatham County; North Carolina","144392","31595",
"1400000US37037020104","Census Tract 201.04; Chatham County; North Carolina","125954","23537",
"1400000US37037020105","Census Tract 201.05; Chatham County; North Carolina","143393","20158",
"1400000US37037020107","Census Tract 201.07; Chatham County; North Carolina","86667","32812",
"1400000US37037020108","Census Tract 201.08; Chatham County; North Carolina","115524","21869",
"1400000US37037020201","Census Tract 202.01; Chatham County; North Carolina","80058","9755",
"1400000US37037020202","Census Tract 202.02; Chatham County; North Carolina","115179","32829",
"1400000US37037020203","Census Tract 202.03; Chatham County; North Carolina","77905","39016",
"1400000US37037020300","Census Tract 203; Chatham County; North Carolina","65074","8265",
"1400000US37037020401","Census Tract 204.01; Chatham County; North Carolina","52171","14925",
"1400000US37037020402","Census Tract 204.02; Chatham County; North Carolina","38536","25867",
"1400000US37037020500","Census Tract 205; Chatham County; North Carolina","59329","23828",
"1400000US37037020600","Census Tract 206; Chatham County; North Carolina","60971","8381",
"1400000US37037020702","Census Tract 207.02; Chatham County; North Carolina","91748","15698",
"1400000US37037020703","Census Tract 207.03; Chatham County; North Carolina","103162","30455",
"1400000US37037020704","Census Tract 207.04; Chatham County; North Carolina","136161","26085",
"1400000US37037020801","Census Tract 208.01; Chatham County; North Carolina","67804","13734",
"1400000US37037020802","Census Tract 208.02; Chatham County; North Carolina","114007","36327",
"1400000US37037020803","Census Tract 208.03; Chatham County; North Carolina","102148","30423",
"1400000US37039930101","Census Tract 9301.01; Cherokee County; North Carolina","42589","20053",
"1400000US37039930102","Census Tract 9301.02; Cherokee County; North Carolina","36875","14986",
"1400000US37039930200","Census Tract 9302; Cherokee County; North Carolina","48397","11285",
"1400000US37039930300","Census Tract 9303; Cherokee County; North Carolina","62895","19907",
"1400000US37039930401","Census Tract 9304.01; Cherokee County; North Carolina","54179","14076",
"1400000US37039930402","Census Tract 9304.02; Cherokee County; North Carolina","70132","18219",
"1400000US37039930501","Census Tract 9305.01; Cherokee County; North Carolina","71795","15165",
"1400000US37039930502","Census Tract 9305.02; Cherokee County; North Carolina","51519","24935",
"1400000US37039930603","Census Tract 9306.03; Cherokee County; North Carolina","38636","15102",
"1400000US37039930604","Census Tract 9306.04; Cherokee County; North Carolina","32436","17490",
"1400000US37039930605","Census Tract 9306.05; Cherokee County; North Carolina","60938","12211",
"1400000US37039930606","Census Tract 9306.06; Cherokee County; North Carolina","46748","12965",
"1400000US37041930101","Census Tract 9301.01; Chowan County; North Carolina","49212","10525",
"1400000US37041930102","Census Tract 9301.02; Chowan County; North Carolina","69318","13384",
"1400000US37041930201","Census Tract 9302.01; Chowan County; North Carolina","66515","14661",
"1400000US37041930202","Census Tract 9302.02; Chowan County; North Carolina","64420","26861",
"1400000US37043950101","Census Tract 9501.01; Clay County; North Carolina","52704","21262",
"1400000US37043950102","Census Tract 9501.02; Clay County; North Carolina","68060","22869",
"1400000US37043950201","Census Tract 9502.01; Clay County; North Carolina","81318","38463",
"1400000US37043950202","Census Tract 9502.02; Clay County; North Carolina","33185","14643",
"1400000US37045950101","Census Tract 9501.01; Cleveland County; North Carolina","49120","7807",
"1400000US37045950102","Census Tract 9501.02; Cleveland County; North Carolina","43889","10301",
"1400000US37045950200","Census Tract 9502; Cleveland County; North Carolina","56294","4448",
"1400000US37045950301","Census Tract 9503.01; Cleveland County; North Carolina","61998","4240",
"1400000US37045950302","Census Tract 9503.02; Cleveland County; North Carolina","74063","18439",
"1400000US37045950400","Census Tract 9504; Cleveland County; North Carolina","49842","10926",
"1400000US37045950500","Census Tract 9505; Cleveland County; North Carolina","29276","9720",
"1400000US37045950601","Census Tract 9506.01; Cleveland County; North Carolina","65721","11669",
"1400000US37045950603","Census Tract 9506.03; Cleveland County; North Carolina","76615","18480",
"1400000US37045950604","Census Tract 9506.04; Cleveland County; North Carolina","57934","11307",
"1400000US37045950701","Census Tract 9507.01; Cleveland County; North Carolina","52378","16906",
"1400000US37045950702","Census Tract 9507.02; Cleveland County; North Carolina","64167","36266",
"1400000US37045950800","Census Tract 9508; Cleveland County; North Carolina","63676","14731",
"1400000US37045950900","Census Tract 9509; Cleveland County; North Carolina","32689","18289",
"1400000US37045951000","Census Tract 9510; Cleveland County; North Carolina","66484","18886",
"1400000US37045951100","Census Tract 9511; Cleveland County; North Carolina","35804","11476",
"1400000US37045951200","Census Tract 9512; Cleveland County; North Carolina","44389","12623",
"1400000US37045951300","Census Tract 9513; Cleveland County; North Carolina","62488","13335",
"1400000US37045951400","Census Tract 9514; Cleveland County; North Carolina","60317","16170",
"1400000US37045951501","Census Tract 9515.01; Cleveland County; North Carolina","76333","11694",
"1400000US37045951502","Census Tract 9515.02; Cleveland County; North Carolina","68636","24773",
"1400000US37045951503","Census Tract 9515.03; Cleveland County; North Carolina","70377","12773",
"1400000US37045951601","Census Tract 9516.01; Cleveland County; North Carolina","59965","11229",
"1400000US37045951602","Census Tract 9516.02; Cleveland County; North Carolina","48462","10045",
"1400000US37047930100","Census Tract 9301; Columbus County; North Carolina","60980","6851",
"1400000US37047930200","Census Tract 9302; Columbus County; North Carolina","45707","11891",
"1400000US37047930300","Census Tract 9303; Columbus County; North Carolina","76250","8322",
"1400000US37047930400","Census Tract 9304; Columbus County; North Carolina","62162","14824",
"1400000US37047930500","Census Tract 9305; Columbus County; North Carolina","49242","8626",
"1400000US37047930600","Census Tract 9306; Columbus County; North Carolina","55741","11367",
"1400000US37047930700","Census Tract 9307; Columbus County; North Carolina","33730","6599",
"1400000US37047930800","Census Tract 9308; Columbus County; North Carolina","69318","16816",
"1400000US37047930900","Census Tract 9309; Columbus County; North Carolina","31056","6251",
"1400000US37047931000","Census Tract 9310; Columbus County; North Carolina","41683","7507",
"1400000US37047931100","Census Tract 9311; Columbus County; North Carolina","39097","19777",
"1400000US37047931201","Census Tract 9312.01; Columbus County; North Carolina","37222","6180",
"1400000US37047931202","Census Tract 9312.02; Columbus County; North Carolina","39775","14662",
"1400000US37047931301","Census Tract 9313.01; Columbus County; North Carolina","53130","9541",
"1400000US37047931302","Census Tract 9313.02; Columbus County; North Carolina","38983","29209",
"1400000US37049960101","Census Tract 9601.01; Craven County; North Carolina","71440","6773",
"1400000US37049960102","Census Tract 9601.02; Craven County; North Carolina","58786","19219",
"1400000US37049960201","Census Tract 9602.01; Craven County; North Carolina","47643","21323",
"1400000US37049960202","Census Tract 9602.02; Craven County; North Carolina","47220","10464",
"1400000US37049960301","Census Tract 9603.01; Craven County; North Carolina","87831","31084",
"1400000US37049960302","Census Tract 9603.02; Craven County; North Carolina","43177","15870",
"1400000US37049960401","Census Tract 9604.01; Craven County; North Carolina","82964","16564",
"1400000US37049960402","Census Tract 9604.02; Craven County; North Carolina","60754","4305",
"1400000US37049960403","Census Tract 9604.03; Craven County; North Carolina","109097","22504",
"1400000US37049960404","Census Tract 9604.04; Craven County; North Carolina","68277","7795",
"1400000US37049960501","Census Tract 9605.01; Craven County; North Carolina","50388","4740",
"1400000US37049960502","Census Tract 9605.02; Craven County; North Carolina","37439","7111",
"1400000US37049960600","Census Tract 9606; Craven County; North Carolina","52405","7747",
"1400000US37049960700","Census Tract 9607; Craven County; North Carolina","46157","10330",
"1400000US37049960800","Census Tract 9608; Craven County; North Carolina","37093","8328",
"1400000US37049960900","Census Tract 9609; Craven County; North Carolina","41892","15442",
"1400000US37049961002","Census Tract 9610.02; Craven County; North Carolina","60521","9658",
"1400000US37049961003","Census Tract 9610.03; Craven County; North Carolina","96991","14741",
"1400000US37049961004","Census Tract 9610.04; Craven County; North Carolina","100298","31413",
"1400000US37049961101","Census Tract 9611.01; Craven County; North Carolina","90606","8985",
"1400000US37049961102","Census Tract 9611.02; Craven County; North Carolina","69543","15520",
"1400000US37049961201","Census Tract 9612.01; Craven County; North Carolina","55714","11087",
"1400000US37049961202","Census Tract 9612.02; Craven County; North Carolina","-","**",
"1400000US37049961301","Census Tract 9613.01; Craven County; North Carolina","71215","14006",
"1400000US37049961302","Census Tract 9613.02; Craven County; North Carolina","56204","13786",
"1400000US37049961303","Census Tract 9613.03; Craven County; North Carolina","71299","12323",
"1400000US37051000200","Census Tract 2; Cumberland County; North Carolina","24044","3837",
"1400000US37051000500","Census Tract 5; Cumberland County; North Carolina","37955","10081",
"1400000US37051000600","Census Tract 6; Cumberland County; North Carolina","61860","20953",
"1400000US37051000701","Census Tract 7.01; Cumberland County; North Carolina","89274","5431",
"1400000US37051000702","Census Tract 7.02; Cumberland County; North Carolina","109500","21719",
"1400000US37051000800","Census Tract 8; Cumberland County; North Carolina","68561","15349",
"1400000US37051000900","Census Tract 9; Cumberland County; North Carolina","59901","11142",
